ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,risk_leak,BILL_AMT_SUM,LIMIT_BAL_LOG,RISK_RATING,CITY_City_10,CITY_City_11,CITY_City_12,CITY_City_13,CITY_City_14,CITY_City_15,CITY_City_16,CITY_City_17,CITY_City_18,CITY_City_19,CITY_City_2,CITY_City_20,CITY_City_21,CITY_City_22,CITY_City_23,CITY_City_24,CITY_City_25,CITY_City_26,CITY_City_27,CITY_City_28,CITY_City_29,CITY_City_3,CITY_City_30,CITY_City_31,CITY_City_32,CITY_City_33,CITY_City_34,CITY_City_35,CITY_City_36,CITY_City_37,CITY_City_38,CITY_City_39,CITY_City_4,CITY_City_40,CITY_City_41,CITY_City_42,CITY_City_43,CITY_City_44,CITY_City_45,CITY_City_46,CITY_City_47,CITY_City_48,CITY_City_49,CITY_City_5,CITY_City_50,CITY_City_6,CITY_City_7,CITY_City_8,CITY_City_9
14911,310000.0,2.0,1.0,2.0,27.0,0,0,0,0,0,0,115126.0,105687.0,102306.0,93929.0,87681.0,73479.0,5222.0,5197.0,4000.0,5000.0,3980.0,3271.0,0,4363431208216740.0,578208.0,1.26443308022625e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14912,240000.0,1.0,2.0,1.0,42.0,0,0,-1,-1,-1,-1,66394.0,63650.0,7117.0,2898.0,5530.0,67010.0,1273.0,7117.0,2905.0,5530.0,46275.0,17446.0,0,3482051692220070.0,212599.0,1.23883983689821e+16,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14913,330000.0,2.0,2.0,1.0,34.0,-2,-1,2,2,-2,-1,-4.0,8223.0,2996.0,207.0,-3.0,500.0,15450.0,0.0,209.0,3.0,503.0,0.0,1,1.13859056266998e+16,11919.0,1.27068509637411e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14914,310000.0,2.0,2.0,2.0,29.0,0,-1,-1,0,0,-1,1469.0,1340.0,9794.0,15792.0,8944.0,88643.0,1340.0,9794.0,7004.0,1000.0,89137.0,4150.0,1,1.11332763721337e+16,125982.0,1.26443308022625e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14915,30000.0,1.0,2.0,2.0,26.0,2,2,2,2,2,2,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1024585340422050.0,1200.0,1.0308985993422e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14916,470000.0,1.0,1.0,1.0,37.0,0,0,0,0,0,0,134561.0,226498.0,165474.0,120644.0,119006.0,110780.0,150055.0,7046.0,10000.0,15029.0,15017.0,10023.0,0,1264604007286119.0,876963.0,1.30604901013435e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14917,280000.0,2.0,1.0,1.0,56.0,0,0,0,0,0,0,89739.0,73565.0,77944.0,81926.0,79277.0,78723.0,4000.0,6000.0,6000.0,7000.0,5000.0,5000.0,0,1.804630636035178e+16,481174.0,1254254845357350.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14918,120000.0,2.0,1.0,1.0,34.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2.91583101155479e+16,0.0,1.16952553550627e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14919,140000.0,1.0,2.0,2.0,28.0,-1,-1,-1,-1,-1,-1,4882.0,5205.0,2747.0,4594.0,4092.0,4361.0,5220.0,2773.0,4614.0,4104.0,4374.0,2443.0,1,9337896134194058.0,25881.0,1.16082447356423e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14920,600000.0,1.0,2.0,1.0,53.0,-1,-1,-1,0,0,-1,7639.0,5552.0,64535.0,40814.0,12590.0,9339.0,11145.0,2011.0,131.0,247.0,9366.0,63482.0,0,-2.367322142536851e+16,140469.0,1.31223653774023e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14921,320000.0,2.0,1.0,2.0,30.0,-1,-1,-1,-2,-2,-1,1663.0,7025.0,1189.0,0.0,2701.0,2043.0,7025.0,1189.0,0.0,2701.0,2043.0,0.0,1,1.09261506019714e+16,14621.0,1.2676079399771e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14922,140000.0,2.0,1.0,1.0,34.0,0,0,0,0,0,0,103288.0,98632.0,93615.0,91282.0,88128.0,87812.0,4500.0,4126.0,3509.0,3500.0,4000.0,3500.0,0,-3576711913022480.0,562757.0,1.1849404844423e+16,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14923,20000.0,1.0,2.0,2.0,25.0,2,2,2,2,0,0,8880.0,9889.0,10087.0,9585.0,10082.0,10965.0,1500.0,700.0,0.0,1000.0,1400.0,0.0,0,1.364685278651011e+16,59488.0,990353755128617.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14924,160000.0,2.0,2.0,2.0,43.0,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.0,695.0,0.0,0,-2963098808331410.0,695.0,1.19829353441964e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14925,280000.0,2.0,2.0,1.0,38.0,0,0,0,0,0,0,237821.0,223180.0,237301.0,201226.0,207802.0,219281.0,11000.0,20000.0,10000.0,10000.0,15000.0,10000.0,0,1.34667531681389e+16,1326611.0,1254254845357350.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14926,330000.0,2.0,2.0,2.0,33.0,0,0,0,0,0,0,166917.0,159118.0,149325.0,143242.0,138627.0,139977.0,7400.0,6600.0,4800.0,5000.0,5400.0,5100.0,0,9843195408435550.0,897206.0,1.27068509637411e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14927,230000.0,2.0,1.0,1.0,24.0,-1,-1,-1,0,0,-1,35000.0,35000.0,44884.0,10086.0,6905.0,237.0,35000.0,44884.0,202.0,405.0,237.0,3566.0,0,-1.959647043715424e+16,132112.0,1.23458389357219e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14928,50000.0,1.0,2.0,2.0,25.0,-1,2,2,-2,-2,-2,1170.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.06878776219089e+16,1950.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14929,140000.0,2.0,2.0,2.0,33.0,1,0,0,0,0,0,21854.0,17376.0,18796.0,117846.0,118877.0,121476.0,2269.0,3000.0,100004.0,4000.0,3687.0,3500.0,0,-1.18811879291681e+16,416225.0,1.16082447356423e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14930,170000.0,1.0,2.0,2.0,29.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.06403013100686e+16,0.0,1204355959836800.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14931,220000.0,1.0,1.0,2.0,47.0,0,0,0,0,0,0,159351.0,162791.0,167631.0,169593.0,172967.0,183598.0,2121.0,7536.0,6231.0,6271.0,13500.0,0.0,0,-1.646788839607524e+16,1015931.0,1.23013873707787e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14932,90000.0,1.0,1.0,2.0,30.0,-1,-1,-1,-1,-1,-1,1166.0,1918.0,930.0,930.0,2250.0,930.0,2121.0,1194.0,930.0,2250.0,930.0,930.0,0,-1468592304800010.0,8124.0,1.14075760603617e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14933,20000.0,1.0,2.0,1.0,26.0,1,2,2,2,2,2,11338.0,10870.0,12380.0,11884.0,12894.0,12540.0,0.0,2000.0,0.0,1203.0,0.0,1700.0,0,-7002307637849410.0,71906.0,990353755128617.0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14934,480000.0,2.0,2.0,1.0,31.0,0,0,0,0,0,0,20824.0,21960.0,20885.0,19949.0,23031.0,27176.0,5004.0,5000.0,795.0,5000.0,5000.0,10000.0,0,6021333392525620.0,133825.0,1.30815434662152e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
14935,140000.0,1.0,1.0,1.0,36.0,0,0,0,0,0,0,40836.0,41878.0,42977.0,43960.0,45093.0,46342.0,2001.0,2100.0,2000.0,2000.0,2000.0,5000.0,0,-2.99792022591701e+16,261086.0,1.1849404844423e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14936,160000.0,1.0,1.0,1.0,41.0,0,0,0,0,-2,-2,97266.0,99466.0,102650.0,0.0,0.0,0.0,3769.0,5000.0,0.0,0.0,0.0,0.0,0,-3606650959652560.0,299382.0,1.19829353441964e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14937,80000.0,2.0,2.0,1.0,34.0,0,0,0,0,0,0,78337.0,77959.0,78206.0,72040.0,73733.0,75309.0,3500.0,2011.0,3000.0,3000.0,2793.0,3000.0,1,976440225623737.0,455584.0,1.12897944135778e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14938,600000.0,2.0,2.0,2.0,22.0,2,0,0,0,0,0,72222.0,73859.0,75427.0,76587.0,78711.0,80510.0,3400.0,2011.0,3000.0,3500.0,3200.0,2000.0,0,9617945776222310.0,4573160.0,1151293546492020.0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14939,310000.0,2.0,2.0,2.0,35.0,0,0,0,0,0,0,184404.0,180576.0,175348.0,139525.0,139156.0,115785.0,6225.0,5808.0,4312.0,4427.0,4524.0,4263.0,0,-3.4952054827272e+16,934794.0,1.26443308022625e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14940,200000.0,2.0,2.0,1.0,36.0,-1,-1,-1,-1,-1,-1,371.0,37647.0,371.0,2977.0,3784.0,10579.0,37647.0,371.0,2977.0,3784.0,10579.0,10546.0,0,2.036653198406876e+16,55729.0,1.22060776455176e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14941,50000.0,1.0,2.0,1.0,55.0,0,0,0,0,0,0,25330.0,25894.0,26866.0,26673.0,26871.0,27009.0,1745.0,1717.0,914.0,1000.0,963.0,1112.0,0,-2.10463060425644e+16,158643.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14942,100000.0,2.0,2.0,1.0,39.0,2,2,0,0,0,0,78353.0,77726.0,79151.0,80249.0,82405.0,77011.0,1200.0,3400.0,2900.0,3500.0,3000.0,6100.0,1,9954448221872414.0,474895.0,1151293546492020.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14943,240000.0,2.0,1.0,2.0,26.0,1,-1,-1,-1,-1,-1,0.0,189.0,651.0,0.0,127.0,0.0,189.0,2011.0,0.0,127.0,0.0,0.0,0,597099636233652.0,967.0,1.23883983689821e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14944,30000.0,1.0,2.0,1.0,53.0,0,0,0,0,0,0,18112.0,18456.0,19004.0,19030.0,24541.0,26305.0,1329.0,1267.0,683.0,8000.0,2731.0,0.0,0,3858061277045900.0,125448.0,1.0308985993422e+16,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14945,180000.0,1.0,3.0,1.0,43.0,-1,-1,-1,-1,-1,-1,3690.0,15618.0,4685.0,238.0,218.0,6690.0,15682.0,4699.0,238.0,218.0,6710.0,11949.0,0,-1.703012007395513e+16,31139.0,1.21007176854124e+16,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14946,40000.0,2.0,1.0,2.0,24.0,0,0,0,0,2,0,38272.0,39159.0,40007.0,41973.0,40689.0,40640.0,2000.0,2000.0,3100.0,0.0,1500.0,1500.0,1,1.03367509185003e+16,240740.0,1.05966597327835e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14947,70000.0,2.0,2.0,1.0,31.0,0,0,0,0,0,0,71065.0,69311.0,70882.0,68678.0,69030.0,66791.0,2566.0,2775.0,2381.0,3000.0,2452.0,2608.0,0,-984345034537283.0,415757.0,1.11562648066437e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
14948,50000.0,2.0,2.0,2.0,22.0,0,0,2,0,0,0,30631.0,30479.0,28301.0,26829.0,27173.0,26424.0,4809.0,0.0,1200.0,1500.0,943.0,1142.0,0,-5455942791470670.0,169837.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14949,500000.0,1.0,2.0,2.0,30.0,1,0,0,0,0,0,2817.0,7682.0,47403.0,36067.0,46054.0,34290.0,5037.0,47221.0,5026.0,16005.0,2000.0,1000.0,0,-3562431327043050.0,174313.0,1.31223653774023e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14950,200000.0,2.0,1.0,2.0,33.0,-1,-1,-1,-1,-2,-2,390.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0,2.273859239429e+16,1170.0,1.22060776455176e+16,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14951,250000.0,1.0,1.0,1.0,51.0,2,2,2,2,2,2,2487.0,2487.0,2487.0,2487.0,2487.0,2487.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1065959321357610.0,14922.0,1.24292201968363e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14952,50000.0,1.0,2.0,1.0,49.0,1,2,2,0,0,0,48518.0,49244.0,45385.0,17912.0,31278.0,14818.0,1800.0,82.0,1500.0,10000.0,1062.0,549.0,0,1.011809528126229e+16,207155.0,1.08197982842102e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14953,180000.0,1.0,2.0,1.0,33.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.336744601477529e+16,0.0,1.21007176854124e+16,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14954,160000.0,2.0,1.0,1.0,42.0,-1,-1,-1,-1,-1,-1,3607.0,4417.0,1058.0,2146.0,2534.0,2242.0,4417.0,1058.0,2146.0,2534.0,2242.0,2254.0,0,-5.1675095857656e+16,16004.0,1.19829353441964e+16,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14955,20000.0,1.0,2.0,2.0,40.0,1,2,2,2,3,2,15476.0,16533.0,15975.0,17903.0,17336.0,16910.0,1600.0,0.0,2500.0,0.0,0.0,2000.0,0,-2119650856000142.0,100133.0,990353755128617.0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14956,50000.0,2.0,2.0,1.0,44.0,0,0,0,0,0,0,27321.0,24726.0,22581.0,20192.0,18813.0,17328.0,1415.0,1500.0,700.0,700.0,629.0,488.0,0,-375895318647420.0,130961.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14957,20000.0,2.0,1.0,2.0,23.0,0,0,0,0,0,0,17165.0,18387.0,19573.0,19504.0,19642.0,20128.0,1500.0,1600.0,700.0,1000.0,1000.0,1000.0,0,-5.1675095857656e+16,114399.0,990353755128617.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14958,150000.0,2.0,1.0,2.0,24.0,-1,-1,-1,-1,-1,-1,291.0,291.0,291.0,658.0,441.0,1197.0,291.0,291.0,658.0,441.0,1197.0,8007.0,0,1.210940182514786e+16,3169.0,1.19183972397228e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14959,360000.0,1.0,2.0,2.0,48.0,0,0,0,0,0,0,29269.0,26763.0,23202.0,24979.0,26734.0,17956.0,1500.0,2000.0,2000.0,2000.0,2000.0,3000.0,0,7926524031598150.0,148903.0,1.27938620882062e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14960,20000.0,1.0,2.0,2.0,28.0,0,0,0,0,0,0,8814.0,10167.0,21774.0,10707.0,10539.0,10757.0,1500.0,1200.0,378.0,389.0,400.0,600.0,0,1440433154026967.0,72758.0,990353755128617.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
14961,170000.0,2.0,2.0,2.0,32.0,0,0,0,0,0,0,71752.0,73282.0,74707.0,75626.0,75845.0,25140.0,2687.0,2671.0,3100.0,3286.0,1100.0,1000.0,0,1017110916547978.0,396352.0,1204355959836800.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14962,30000.0,1.0,3.0,2.0,42.0,0,0,2,0,0,-1,27742.0,31130.0,29105.0,58840.0,28840.0,1319.0,4600.0,0.0,1060.0,1091.0,1319.0,565.0,0,1664512978268060.0,176976.0,1.0308985993422e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14963,80000.0,2.0,2.0,1.0,29.0,0,0,0,0,0,0,49528.0,44639.0,39720.0,34465.0,29488.0,32912.0,1730.0,1644.0,1222.0,1400.0,10000.0,1200.0,0,5241578463380050.0,230752.0,1.12897944135778e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14964,110000.0,2.0,2.0,2.0,25.0,0,0,0,0,0,0,111115.0,113515.0,111815.0,79375.0,78541.0,79731.0,6000.0,5000.0,3000.0,3100.0,3000.0,3000.0,0,1668767440890110.0,574092.0,1.16082447356423e+16,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14965,140000.0,1.0,2.0,2.0,25.0,-1,-1,-1,-1,-1,-1,1198.0,4656.0,1516.0,-660.0,249.0,-427.0,4660.0,2000.0,0.0,2200.0,1500.0,1400.0,0,-2.298075270884028e+16,6532.0,1.1849404844423e+16,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14966,50000.0,1.0,2.0,2.0,34.0,0,0,0,0,-2,-2,50713.0,49402.0,44415.0,0.0,0.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0,-5097919495166920.0,144530.0,1.08197982842102e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14967,120000.0,2.0,2.0,1.0,34.0,0,0,0,0,0,0,88210.0,86473.0,86353.0,84327.0,82469.0,82491.0,3300.0,3022.0,3100.0,3000.0,3100.0,3000.0,0,-1.038543855075098e+16,510323.0,1.16952553550627e+16,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14968,10000.0,1.0,2.0,2.0,22.0,0,0,0,0,0,0,18289.0,9217.0,10203.0,9634.0,9857.0,9704.0,1317.0,1303.0,334.0,373.0,326.0,1359.0,0,2.020447182911105e+16,66904.0,9210440366976510.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14969,20000.0,2.0,1.0,1.0,43.0,-1,-1,-1,0,0,-2,1716.0,4019.0,2500.0,1000.0,0.0,0.0,4027.0,2500.0,0.0,0.0,0.0,0.0,0,-2.118912783936975e+16,9235.0,990353755128617.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14970,180000.0,2.0,1.0,2.0,31.0,-1,-1,-1,-1,0,0,4582.0,1359.0,316.0,3072.0,2756.0,2440.0,1359.0,316.0,3072.0,0.0,0.0,316.0,1,9536758780799188.0,14525.0,1.21007176854124e+16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
